data,scontrini_R002,totale_R002
2018-05-31,0.0,0.0
2018-06-01,27274.0,798972.72
2018-06-02,0.0,0.0
2018-06-03,0.0,0.0
2018-06-04,0.0,0.0
2018-06-05,0.0,0.0
2018-06-06,0.0,0.0
2018-06-07,0.0,0.0
2018-06-08,0.0,0.0
2018-06-09,0.0,0.0
2018-06-10,0.0,0.0
2018-06-11,0.0,0.0
2018-06-12,0.0,0.0
2018-06-13,0.0,0.0
2018-06-14,0.0,0.0
2018-06-15,0.0,0.0
2018-06-16,0.0,0.0
2018-06-17,0.0,0.0
2018-06-18,0.0,0.0
2018-06-19,0.0,0.0
2018-06-20,0.0,0.0
2018-06-21,0.0,0.0
2018-06-22,0.0,0.0
2018-06-23,0.0,0.0
2018-06-24,0.0,0.0
2018-06-25,0.0,0.0
2018-06-26,0.0,0.0
2018-06-27,0.0,0.0
2018-06-28,0.0,0.0
2018-06-29,0.0,0.0
2018-06-30,0.0,0.0
2018-07-01,27897.0,799016.4
2018-07-02,0.0,0.0
2018-07-03,0.0,0.0
2018-07-04,0.0,0.0
2018-07-05,0.0,0.0
2018-07-06,0.0,0.0
2018-07-07,0.0,0.0
2018-07-08,0.0,0.0
2018-07-09,0.0,0.0
2018-07-10,0.0,0.0
2018-07-11,0.0,0.0
2018-07-12,0.0,0.0
2018-07-13,0.0,0.0
2018-07-14,0.0,0.0
2018-07-15,0.0,0.0
2018-07-16,0.0,0.0
2018-07-17,0.0,0.0
2018-07-18,0.0,0.0
2018-07-19,0.0,0.0
2018-07-20,0.0,0.0
2018-07-21,0.0,0.0
2018-07-22,0.0,0.0
2018-07-23,0.0,0.0
2018-07-24,0.0,0.0
2018-07-25,0.0,0.0
2018-07-26,0.0,0.0
2018-07-27,0.0,0.0
2018-07-28,0.0,0.0
2018-07-29,0.0,0.0
2018-07-30,0.0,0.0
2018-07-31,0.0,0.0
2018-08-01,26489.0,799297.2
2018-08-02,0.0,0.0
2018-08-03,0.0,0.0
2018-08-04,0.0,0.0
2018-08-05,0.0,0.0
2018-08-06,0.0,0.0
2018-08-07,0.0,0.0
2018-08-08,0.0,0.0
2018-08-09,0.0,0.0
2018-08-10,0.0,0.0
2018-08-11,0.0,0.0
2018-08-12,0.0,0.0
2018-08-13,0.0,0.0
2018-08-14,0.0,0.0
2018-08-15,0.0,0.0
2018-08-16,0.0,0.0
2018-08-17,0.0,0.0
2018-08-18,0.0,0.0
2018-08-19,0.0,0.0
2018-08-20,0.0,0.0
2018-08-21,0.0,0.0
2018-08-22,0.0,0.0
2018-08-23,0.0,0.0
2018-08-24,0.0,0.0
2018-08-25,0.0,0.0
2018-08-26,0.0,0.0
2018-08-27,0.0,0.0
2018-08-28,0.0,0.0
2018-08-29,0.0,0.0
2018-08-30,0.0,0.0
2018-08-31,0.0,0.0
2018-09-01,1238.0,44509.36
2018-09-02,971.0,37013.43
2018-09-03,782.0,27336.32
2018-09-04,793.0,27500.18
2018-09-05,758.0,25443.04
2018-09-06,827.0,28380.14
2018-09-07,953.0,31443.89
2018-09-08,1185.0,41197.88
2018-09-09,850.0,32054.16
2018-09-10,850.0,29050.82
2018-09-11,848.0,28699.79
2018-09-12,856.0,27924.78
2018-09-13,898.0,30120.92
2018-09-14,1162.0,39615.61
2018-09-15,1230.0,45008.0
2018-09-16,992.0,37109.06
2018-09-17,869.0,31348.26
2018-09-18,761.0,25776.97
2018-09-19,759.0,25165.86
2018-09-20,965.0,29071.94
2018-09-21,1089.0,35959.72
2018-09-22,1227.0,44819.64
2018-09-23,1039.0,37204.88
2018-09-24,699.0,22564.03
2018-09-25,713.0,23081.14
2018-09-26,845.0,27001.85
2018-09-27,778.0,25530.21
2018-09-28,1112.0,37143.23
2018-09-29,1321.0,46442.73
2018-09-30,935.0,34905.16
2018-10-01,671.0,22926.01
2018-10-02,711.0,23873.68
2018-10-03,753.0,26440.41
2018-10-04,792.0,26479.47
2018-10-05,1122.0,37370.95
2018-10-06,1250.0,44624.3
2018-10-07,959.0,35693.11
2018-10-08,731.0,23308.86
2018-10-09,736.0,24097.13
2018-10-10,762.0,26295.73
2018-10-11,763.0,26007.13
2018-10-12,1176.0,40506.99
2018-10-13,1351.0,51113.99
2018-10-14,945.0,38305.71
2018-10-15,716.0,23928.62
2018-10-16,730.0,23750.03
2018-10-17,795.0,27213.42
2018-10-18,761.0,25850.79
2018-10-19,1158.0,38815.89
2018-10-20,1358.0,48972.02
2018-10-21,984.0,38886.62
2018-10-22,710.0,23170.31
2018-10-23,771.0,24819.29
2018-10-24,756.0,26272.12
2018-10-25,722.0,25026.33
2018-10-26,1124.0,37415.35
2018-10-27,1007.0,44543.8
2018-10-28,857.0,33631.73
2018-10-29,630.0,21386.07
2018-10-30,697.0,23854.43
2018-10-31,1111.0,40088.22
2018-11-01,1042.0,39691.42
2018-11-02,1092.0,37404.24
2018-11-03,1236.0,43784.93
2018-11-04,935.0,35953.38
2018-11-05,633.0,21994.13
2018-11-06,710.0,24906.12
2018-11-07,735.0,24746.44
2018-11-08,785.0,26846.51
2018-11-09,1106.0,37612.29
2018-11-10,1395.0,50206.98
2018-11-11,1008.0,37958.98
2018-11-12,728.0,24531.25
2018-11-13,824.0,28789.89
2018-11-14,808.0,26658.06
2018-11-15,768.0,26430.74
2018-11-16,1161.0,41597.87
2018-11-17,1321.0,49442.05
2018-11-18,925.0,38946.52
2018-11-19,698.0,22887.63
2018-11-20,756.0,26166.0
2018-11-21,778.0,25655.76
2018-11-22,822.0,27733.21
2018-11-23,1112.0,40274.55
2018-11-24,1372.0,50468.59
2018-11-25,1031.0,41124.88
2018-11-26,627.0,22335.71
2018-11-27,724.0,24714.27
2018-11-28,754.0,26562.96
2018-11-29,738.0,26552.98
2018-11-30,1138.0,39210.69
2018-12-01,1510.0,52892.17
2018-12-02,968.0,38919.6
2018-12-03,703.0,23148.59
2018-12-04,794.0,25174.62
2018-12-05,830.0,29261.7
2018-12-06,995.0,31596.15
2018-12-07,1224.0,41707.72
2018-12-08,1266.0,48024.38
2018-12-09,980.0,39306.01
2018-12-10,835.0,27776.17
2018-12-11,750.0,25194.19
2018-12-12,813.0,27165.59
2018-12-13,810.0,28441.08
2018-12-14,1129.0,38115.29
2018-12-15,1368.0,52316.38
2018-12-16,911.0,37300.97
2018-12-17,762.0,26773.44
2018-12-18,821.0,27225.21
2018-12-19,853.0,29443.35
2018-12-20,989.0,33603.9
2018-12-21,1158.0,41026.53
2018-12-22,1341.0,51346.12
2018-12-23,951.0,36972.16
2018-12-24,298.0,12880.14
2018-12-25,488.0,17393.84
2018-12-26,898.0,34676.99
2018-12-27,870.0,32856.53
2018-12-28,1128.0,41320.62
2018-12-29,1178.0,45129.93
2018-12-30,942.0,38279.28
2018-12-31,315.0,13333.57
2019-01-01,1134.0,49502.82
2019-01-02,819.0,32089.23
2019-01-03,903.0,33898.58
2019-01-04,1094.0,40909.66
2019-01-05,1313.0,51690.91
2019-01-06,895.0,37569.23
2019-01-07,652.0,22445.22
2019-01-08,594.0,21082.62
2019-01-09,715.0,25315.9
2019-01-10,793.0,27039.67
2019-01-11,1142.0,40558.13
2019-01-12,1313.0,52197.66
2019-01-13,961.0,40130.56
2019-01-14,720.0,25509.78
2019-01-15,811.0,28275.87
2019-01-16,794.0,28818.88
2019-01-17,833.0,30307.62
2019-01-18,1231.0,44375.64
2019-01-19,1299.0,49461.52
2019-01-20,926.0,39116.25
2019-01-21,656.0,25452.06
2019-01-22,676.0,22816.06
2019-01-23,677.0,24761.01
2019-01-24,914.0,31963.87
2019-01-25,1141.0,39664.47
2019-01-26,1322.0,49875.32
2019-01-27,873.0,35442.95
2019-01-28,708.0,25654.89
2019-01-29,678.0,23391.36
2019-01-30,679.0,23200.94
2019-01-31,700.0,25305.98
2019-02-01,1032.0,39842.52
2019-02-02,1322.0,50420.2
2019-02-03,967.0,38995.35
2019-02-04,709.0,24069.61
2019-02-05,686.0,23455.47
2019-02-06,734.0,25532.46
2019-02-07,753.0,27178.23
2019-02-08,1197.0,41738.27
2019-02-09,1205.0,44410.14
2019-02-10,901.0,37070.53
2019-02-11,740.0,25493.46
2019-02-12,720.0,23498.97
2019-02-13,819.0,28579.86
2019-02-14,947.0,34579.24
2019-02-15,1187.0,42259.56
2019-02-16,1283.0,47746.17
2019-02-17,1015.0,41359.44
2019-02-18,747.0,25048.95
2019-02-19,751.0,24729.0
2019-02-20,791.0,28207.3
2019-02-21,887.0,28945.58
2019-02-22,1195.0,42585.16
2019-02-23,1321.0,50443.35
2019-02-24,996.0,41978.98
2019-02-25,728.0,25742.18
2019-02-26,722.0,23706.17
2019-02-27,776.0,26694.28
2019-02-28,861.0,29868.98
2019-03-01,1279.0,44420.31
2019-03-02,1285.0,48113.8
2019-03-03,953.0,38645.91
2019-03-04,722.0,23253.89
2019-03-05,768.0,25335.02
2019-03-06,732.0,24105.71
2019-03-07,822.0,27591.78
2019-03-08,1185.0,41400.56
2019-03-09,1313.0,47057.03
2019-03-10,1008.0,41536.47
2019-03-11,660.0,21993.5
2019-03-12,721.0,24306.86
2019-03-13,756.0,26100.95
2019-03-14,811.0,27898.32
2019-03-15,1164.0,37740.36
2019-03-16,1379.0,51284.66
2019-03-17,1098.0,44855.77
2019-03-18,774.0,26945.51
2019-03-19,745.0,25897.31
2019-03-20,824.0,27604.86
2019-03-21,818.0,29002.4
2019-03-22,1124.0,37557.03
2019-03-23,1294.0,49060.47
2019-03-24,963.0,36683.31
2019-03-25,700.0,23076.3
2019-03-26,683.0,22432.86
2019-03-27,765.0,25467.09
2019-03-28,969.0,31715.46
2019-03-29,1141.0,38760.51
2019-03-30,1320.0,46109.76
2019-03-31,995.0,38965.12
2019-04-01,764.0,25406.04
2019-04-02,736.0,24917.97
2019-04-03,814.0,27183.97
2019-04-04,847.0,28279.4
2019-04-05,1236.0,39678.44
2019-04-06,1309.0,45922.75
2019-04-07,1096.0,40889.25
2019-04-08,734.0,23032.81
2019-04-09,793.0,25941.55
2019-04-10,777.0,25846.11
2019-04-11,850.0,29797.72
2019-04-12,1174.0,39330.03
2019-04-13,1387.0,52326.71
2019-04-14,1005.0,40293.15
2019-04-15,779.0,26657.94
2019-04-16,770.0,25690.17
2019-04-17,937.0,31614.27
2019-04-18,1141.0,36877.06
2019-04-19,1181.0,39680.19
2019-04-20,1248.0,43151.07
2019-04-21,564.0,20292.17
2019-04-22,941.0,34991.24
2019-04-23,892.0,33393.98
2019-04-24,1023.0,35747.87
2019-04-25,1020.0,38857.35
2019-04-26,1157.0,37721.42
2019-04-27,1314.0,46631.43
2019-04-28,990.0,36505.62
2019-04-29,764.0,23221.72
2019-04-30,996.0,33725.83
2019-05-01,970.0,36811.16
2019-05-02,773.0,24927.27
2019-05-03,1185.0,38804.69
2019-05-04,1360.0,48293.42
2019-05-05,958.0,33997.55
2019-05-06,845.0,26839.24
2019-05-07,807.0,26415.32
2019-05-08,803.0,26858.27
2019-05-09,828.0,27807.56
2019-05-10,1221.0,41381.96
2019-05-11,1150.0,48265.59
2019-05-12,976.0,37004.76
2019-05-13,757.0,24880.63
2019-05-14,794.0,25688.46
2019-05-15,867.0,30920.98
2019-05-16,1044.0,28880.97
2019-05-17,1228.0,42406.73
2019-05-18,1364.0,48615.87
2019-05-19,1036.0,38686.66
2019-05-20,776.0,25890.98
2019-05-21,817.0,27017.42
2019-05-22,806.0,26536.47
2019-05-23,922.0,30121.04
2019-05-24,1222.0,38546.79
2019-05-25,1402.0,50652.42
2019-05-26,1087.0,41417.31
2019-05-27,829.0,27207.84
2019-05-28,733.0,23159.79
2019-05-29,757.0,25010.92
2019-05-30,838.0,28988.08
2019-05-31,1226.0,40537.97
2019-06-01,1327.0,46376.68
2019-06-02,998.0,37233.24
2019-06-03,723.0,23079.89
2019-06-04,771.0,24270.64
2019-06-05,805.0,25642.28
2019-06-06,823.0,27850.24
2019-06-07,1279.0,39815.19
2019-06-08,1285.0,46254.16
2019-06-09,776.0,35256.31
2019-06-10,819.0,26230.99
2019-06-11,803.0,26160.05
2019-06-12,857.0,27644.57
2019-06-13,819.0,27806.28
2019-06-14,1112.0,35193.66
2019-06-15,1295.0,45511.6
2019-06-16,935.0,35480.64
2019-06-17,839.0,26166.25
2019-06-18,804.0,26122.2
2019-06-19,847.0,27517.43
2019-06-20,972.0,31244.71
2019-06-21,1175.0,36734.19
2019-06-22,1289.0,46045.65
2019-06-23,915.0,32717.97
2019-06-24,749.0,24631.9
2019-06-25,717.0,22551.3
2019-06-26,749.0,24105.37
2019-06-27,865.0,27069.28
2019-06-28,1114.0,37419.35
2019-06-29,1105.0,37949.59
2019-06-30,1127.0,37267.46
2019-07-01,896.0,27265.49
2019-07-02,887.0,25890.54
2019-07-03,942.0,29206.44
2019-07-04,875.0,29105.92
2019-07-05,1091.0,34240.1
2019-07-06,1215.0,40759.8
2019-07-07,918.0,30628.88
2019-07-08,865.0,25662.59
2019-07-09,867.0,27134.52
2019-07-10,1047.0,31298.4
2019-07-11,935.0,31032.89
2019-07-12,1136.0,34710.12
2019-07-13,1240.0,41310.02
2019-07-14,999.0,35975.1
2019-07-15,885.0,29800.56
2019-07-16,840.0,27016.45
2019-07-17,881.0,26892.62
2019-07-18,906.0,28890.89
2019-07-19,1111.0,35917.53
2019-07-20,1149.0,39051.67
2019-07-21,992.0,34546.42
2019-07-22,835.0,26393.92
2019-07-23,749.0,24036.95
2019-07-24,873.0,28250.79
2019-07-25,826.0,24968.58
2019-07-26,1140.0,35981.24
2019-07-27,1142.0,42335.16
2019-07-28,1019.0,36562.62
2019-07-29,793.0,24328.86
2019-07-30,858.0,27815.58
2019-07-31,874.0,29100.27
2019-08-01,868.0,29799.18
2019-08-02,1146.0,38431.07
2019-08-03,1077.0,38373.16
2019-08-04,825.0,29609.36
2019-08-05,771.0,25335.87
2019-08-06,735.0,24154.01
2019-08-07,770.0,26414.39
2019-08-08,808.0,26501.78
2019-08-09,1050.0,35028.4
2019-08-10,966.0,32319.77
2019-08-11,800.0,27587.6
2019-08-12,791.0,28614.55
2019-08-13,765.0,25825.58
2019-08-14,816.0,29351.71
2019-08-15,666.0,24177.6
2019-08-16,959.0,31710.09
2019-08-17,967.0,32691.73
2019-08-18,773.0,28391.66
2019-08-19,781.0,26443.06
2019-08-20,801.0,26226.6
2019-08-21,869.0,28203.65
2019-08-22,843.0,30897.2
2019-08-23,960.0,29924.58
2019-08-24,1255.0,42648.87
2019-08-25,890.0,32161.27
2019-08-26,797.0,26564.83
2019-08-27,864.0,28254.25
2019-08-28,891.0,29874.0
2019-08-29,830.0,28776.17
2019-08-30,1141.0,37045.57
2019-08-31,1234.0,45180.72
2019-09-01,985.0,37124.41
2019-09-02,914.0,30729.16
2019-09-03,848.0,30826.16
2019-09-04,730.0,30927.5
2019-09-05,926.0,32057.63
2019-09-06,1238.0,43208.69
2019-09-07,1280.0,46213.35
2019-09-08,968.0,38520.67
2019-09-09,903.0,29262.54
2019-09-10,932.0,33768.07
2019-09-11,958.0,33170.62
2019-09-12,950.0,36300.98
2019-09-13,1205.0,41702.45
2019-09-14,1329.0,48492.69
2019-09-15,1122.0,44370.99
2019-09-16,926.0,33112.22
2019-09-17,810.0,26972.62
2019-09-18,786.0,27062.13
2019-09-19,1003.0,33799.12
2019-09-20,1218.0,42743.5
2019-09-21,1381.0,51411.39
2019-09-22,1005.0,41374.48
2019-09-23,837.0,26478.13
2019-09-24,799.0,25630.61
2019-09-25,865.0,29115.43
2019-09-26,899.0,30662.39
2019-09-27,1280.0,42127.74
2019-09-28,1438.0,51452.82
2019-09-29,1012.0,39114.0
2019-09-30,777.0,25378.14
2019-10-01,771.0,25214.06
2019-10-02,812.0,28088.52
2019-10-03,792.0,27156.89
2019-10-04,1240.0,42229.82
2019-10-05,1336.0,35268.42
2019-10-06,966.0,48848.65
2019-10-07,742.0,22753.57
2019-10-08,776.0,25834.5
2019-10-09,749.0,25913.63
2019-10-10,836.0,28191.48
2019-10-11,1200.0,40245.19
2019-10-12,1407.0,49858.79
2019-10-13,1105.0,42602.2
2019-10-14,784.0,25943.58
2019-10-15,788.0,25637.1
2019-10-16,906.0,30645.45
2019-10-17,878.0,30626.14
2019-10-18,1245.0,42218.87
2019-10-19,1431.0,53478.14
2019-10-20,1088.0,40125.04
2019-10-21,816.0,25701.87
2019-10-22,720.0,24879.78
2019-10-23,818.0,28516.68
2019-10-24,828.0,28813.48
2019-10-25,1364.0,46176.47
2019-10-26,1489.0,58752.75
2019-10-27,1056.0,41506.73
2019-10-28,767.0,26977.14
2019-10-29,859.0,26174.4
2019-10-30,859.0,29179.18
2019-10-31,1421.0,51409.77
2019-11-01,1387.0,50430.84
2019-11-02,1369.0,50484.75
2019-11-03,950.0,38903.28
2019-11-04,696.0,22768.45
2019-11-05,813.0,26087.19
2019-11-06,814.0,26964.41
2019-11-07,910.0,32198.06
2019-11-08,1094.0,36877.0
2019-11-09,1043.0,35601.63
2019-11-10,874.0,33275.52
2019-11-11,657.0,22071.66
2019-11-12,683.0,20541.24
2019-11-13,766.0,26294.02
2019-11-14,732.0,24593.99
2019-11-15,1034.0,34214.76
2019-11-16,1229.0,46773.82
2019-11-17,934.0,35770.11
2019-11-18,594.0,20256.6
2019-11-19,610.0,19989.53
2019-11-20,687.0,22304.82
2019-11-21,724.0,22866.98
2019-11-22,968.0,33010.82
2019-11-23,1213.0,41940.51
2019-11-24,830.0,31792.64
2019-11-25,652.0,20303.59
2019-11-26,655.0,22004.11
2019-11-27,744.0,24976.35
2019-11-28,751.0,24662.45
2019-11-29,1003.0,34359.94
2019-11-30,1172.0,42142.87
2019-12-01,825.0,32229.19
2019-12-02,600.0,19848.38
2019-12-03,614.0,20617.77
2019-12-04,747.0,24407.35
2019-12-05,690.0,22531.3
2019-12-06,972.0,35182.12
2019-12-07,1113.0,39500.48
2019-12-08,798.0,30832.31
2019-12-09,670.0,23554.91
2019-12-10,887.0,28423.42
2019-12-11,760.0,26199.7
2019-12-12,795.0,25871.29
2019-12-13,1093.0,35864.93
2019-12-14,1166.0,41947.81
2019-12-15,835.0,35423.79
2019-12-16,668.0,20774.68
2019-12-17,857.0,27170.58
2019-12-18,720.0,23689.57
2019-12-19,852.0,30116.74
2019-12-20,1004.0,38527.6
2019-12-21,1159.0,44282.57
2019-12-22,831.0,35626.53
2019-12-23,850.0,31233.32
2019-12-24,323.0,13216.1
2019-12-25,491.0,16129.15
2019-12-26,930.0,34825.6
2019-12-27,1001.0,32685.4
2019-12-28,1013.0,33961.76
2019-12-29,849.0,32441.54
2019-12-30,816.0,29322.13
2019-12-31,235.0,10757.79
2020-01-01,1065.0,42085.31
2020-01-02,872.0,31177.63
2020-01-03,957.0,33512.36
2020-01-04,1101.0,40808.63
2020-01-05,886.0,32257.96
2020-01-06,777.0,29583.47
2020-01-07,564.0,19499.31
2020-01-08,622.0,20427.92
2020-01-09,627.0,20075.3
2020-01-10,955.0,32745.27
2020-01-11,1240.0,45554.62
2020-01-12,822.0,31747.59
2020-01-13,632.0,20055.92
2020-01-14,648.0,23754.59
2020-01-15,671.0,23130.09
2020-01-16,768.0,26836.12
2020-01-17,1104.0,38584.82
2020-01-18,1140.0,41339.19
2020-01-19,814.0,32210.38
2020-01-20,674.0,22943.82
2020-01-21,676.0,22330.34
2020-01-22,739.0,25051.26
2020-01-23,815.0,28392.22
2020-01-24,987.0,34795.02
2020-01-25,1182.0,41342.22
2020-01-26,882.0,36127.32
2020-01-27,680.0,23882.2
2020-01-28,653.0,21455.96
2020-01-29,648.0,23407.61
2020-01-30,702.0,23688.13
2020-01-31,1069.0,33915.59
2020-02-01,1113.0,37986.25
2020-02-02,819.0,30861.7
2020-02-03,632.0,21880.25
2020-02-04,615.0,20207.27
2020-02-05,534.0,23691.75
2020-02-06,697.0,22838.4
2020-02-07,1116.0,39443.04
2020-02-08,1115.0,38904.37
2020-02-09,900.0,37747.98
2020-02-10,627.0,20106.84
2020-02-11,869.0,23116.11
2020-02-12,735.0,25603.34
2020-02-13,757.0,24698.23
2020-02-14,1096.0,38964.0
2020-02-15,1196.0,42739.66
2020-02-16,873.0,34109.93
2020-02-17,702.0,23132.52
2020-02-18,643.0,21073.04
2020-02-19,764.0,24352.38
2020-02-20,798.0,27254.29
2020-02-21,934.0,32352.53
2020-02-22,768.0,28021.28
2020-02-23,517.0,19432.11
2020-02-24,477.0,16166.84
2020-02-25,455.0,16075.24
2020-02-26,527.0,18087.05
2020-02-27,625.0,22174.43
2020-02-28,798.0,27655.02
2020-02-29,896.0,33998.17
2020-03-01,772.0,28756.57
2020-03-02,527.0,19503.46
2020-03-03,591.0,21597.73
2020-03-04,649.0,21351.1
2020-03-05,651.0,21013.82
2020-03-06,812.0,29076.9
2020-03-07,873.0,31726.47
2020-03-08,205.0,7126.42
2020-03-09,206.0,6861.07
2020-03-10,152.0,5072.31
2020-03-11,132.0,4624.21
2020-03-12,0.0,0.0
2020-03-13,0.0,0.0
2020-03-14,0.0,0.0
2020-03-15,0.0,0.0
2020-03-16,0.0,0.0
2020-03-17,0.0,0.0
2020-03-18,0.0,0.0
2020-03-19,0.0,0.0
2020-03-20,0.0,0.0
2020-03-21,0.0,0.0
2020-03-22,0.0,0.0
2020-03-23,0.0,0.0
2020-03-24,0.0,0.0
2020-03-25,0.0,0.0
2020-03-26,0.0,0.0
2020-03-27,0.0,0.0
2020-03-28,0.0,0.0
2020-03-29,0.0,0.0
2020-03-30,0.0,0.0
2020-03-31,0.0,0.0
2020-04-01,0.0,3.12
2020-04-02,0.0,0.0
2020-04-03,0.0,0.0
2020-04-04,0.0,0.0
2020-04-05,0.0,0.0
2020-04-06,0.0,0.0
2020-04-07,0.0,0.0
2020-04-08,0.0,0.0
2020-04-09,0.0,0.0
2020-04-10,0.0,0.0
2020-04-11,0.0,0.0
2020-04-12,0.0,0.0
2020-04-13,0.0,0.0
2020-04-14,0.0,0.0
2020-04-15,0.0,0.0
2020-04-16,0.0,0.0
2020-04-17,0.0,0.0
2020-04-18,0.0,0.0
2020-04-19,0.0,0.0
2020-04-20,0.0,0.0
2020-04-21,0.0,0.0
2020-04-22,0.0,0.0
2020-04-23,0.0,0.0
2020-04-24,0.0,0.0
2020-04-25,0.0,0.0
2020-04-26,0.0,0.0
2020-04-27,0.0,0.0
2020-04-28,0.0,0.0
2020-04-29,0.0,0.0
2020-04-30,0.0,0.0
2020-05-01,0.0,0.0
2020-05-02,0.0,0.0
2020-05-03,0.0,0.0
2020-05-04,252.0,17013.11
2020-05-05,356.0,21014.73
2020-05-06,392.0,23950.93
2020-05-07,372.0,23168.34
2020-05-08,373.0,26302.38
2020-05-09,383.0,28898.38
2020-05-10,423.0,24228.73
2020-05-11,430.0,21865.24
2020-05-12,396.0,20041.26
2020-05-13,415.0,20807.19
2020-05-14,397.0,19618.03
2020-05-15,488.0,26968.0
2020-05-16,455.0,24258.69
2020-05-17,459.0,24833.8
2020-05-18,460.0,20928.12
2020-05-19,523.0,24144.9
2020-05-20,523.0,25094.04
2020-05-21,527.0,23595.5
2020-05-22,613.0,29132.44
2020-05-23,666.0,32898.0
2020-05-24,544.0,27041.13
2020-05-25,527.0,21632.64
2020-05-26,520.0,23897.02
2020-05-27,552.0,23758.86
2020-05-28,598.0,24972.07
