data,scontrini_R005,totale_R005
2018-04-24,0.0,0.0
2018-04-25,0.0,0.0
2018-04-26,0.0,0.0
2018-04-27,0.0,0.0
2018-04-28,0.0,0.0
2018-04-29,0.0,0.0
2018-04-30,0.0,0.0
2018-05-01,22318.0,492267.36
2018-05-02,0.0,0.0
2018-05-03,0.0,0.0
2018-05-04,0.0,0.0
2018-05-05,0.0,0.0
2018-05-06,0.0,0.0
2018-05-07,0.0,0.0
2018-05-08,0.0,0.0
2018-05-09,0.0,0.0
2018-05-10,0.0,0.0
2018-05-11,0.0,0.0
2018-05-12,0.0,0.0
2018-05-13,0.0,0.0
2018-05-14,0.0,0.0
2018-05-15,0.0,0.0
2018-05-16,0.0,0.0
2018-05-17,0.0,0.0
2018-05-18,0.0,0.0
2018-05-19,0.0,0.0
2018-05-20,0.0,0.0
2018-05-21,0.0,0.0
2018-05-22,0.0,0.0
2018-05-23,0.0,0.0
2018-05-24,0.0,0.0
2018-05-25,0.0,0.0
2018-05-26,0.0,0.0
2018-05-27,0.0,0.0
2018-05-28,0.0,0.0
2018-05-29,0.0,0.0
2018-05-30,0.0,0.0
2018-05-31,0.0,0.0
2018-06-01,19719.0,439292.88
2018-06-02,0.0,0.0
2018-06-03,0.0,0.0
2018-06-04,0.0,0.0
2018-06-05,0.0,0.0
2018-06-06,0.0,0.0
2018-06-07,0.0,0.0
2018-06-08,0.0,0.0
2018-06-09,0.0,0.0
2018-06-10,0.0,0.0
2018-06-11,0.0,0.0
2018-06-12,0.0,0.0
2018-06-13,0.0,0.0
2018-06-14,0.0,0.0
2018-06-15,0.0,0.0
2018-06-16,0.0,0.0
2018-06-17,0.0,0.0
2018-06-18,0.0,0.0
2018-06-19,0.0,0.0
2018-06-20,0.0,0.0
2018-06-21,0.0,0.0
2018-06-22,0.0,0.0
2018-06-23,0.0,0.0
2018-06-24,0.0,0.0
2018-06-25,0.0,0.0
2018-06-26,0.0,0.0
2018-06-27,0.0,0.0
2018-06-28,0.0,0.0
2018-06-29,0.0,0.0
2018-06-30,0.0,0.0
2018-07-01,18267.0,417630.72
2018-07-02,0.0,0.0
2018-07-03,0.0,0.0
2018-07-04,0.0,0.0
2018-07-05,0.0,0.0
2018-07-06,0.0,0.0
2018-07-07,0.0,0.0
2018-07-08,0.0,0.0
2018-07-09,0.0,0.0
2018-07-10,0.0,0.0
2018-07-11,0.0,0.0
2018-07-12,0.0,0.0
2018-07-13,0.0,0.0
2018-07-14,0.0,0.0
2018-07-15,0.0,0.0
2018-07-16,0.0,0.0
2018-07-17,0.0,0.0
2018-07-18,0.0,0.0
2018-07-19,0.0,0.0
2018-07-20,0.0,0.0
2018-07-21,0.0,0.0
2018-07-22,0.0,0.0
2018-07-23,0.0,0.0
2018-07-24,0.0,0.0
2018-07-25,0.0,0.0
2018-07-26,0.0,0.0
2018-07-27,0.0,0.0
2018-07-28,0.0,0.0
2018-07-29,0.0,0.0
2018-07-30,0.0,0.0
2018-07-31,0.0,0.0
2018-08-01,18151.0,401952.72
2018-08-02,0.0,0.0
2018-08-03,0.0,0.0
2018-08-04,0.0,0.0
2018-08-05,0.0,0.0
2018-08-06,0.0,0.0
2018-08-07,0.0,0.0
2018-08-08,0.0,0.0
2018-08-09,0.0,0.0
2018-08-10,0.0,0.0
2018-08-11,0.0,0.0
2018-08-12,0.0,0.0
2018-08-13,0.0,0.0
2018-08-14,0.0,0.0
2018-08-15,0.0,0.0
2018-08-16,0.0,0.0
2018-08-17,0.0,0.0
2018-08-18,0.0,0.0
2018-08-19,0.0,0.0
2018-08-20,0.0,0.0
2018-08-21,0.0,0.0
2018-08-22,0.0,0.0
2018-08-23,0.0,0.0
2018-08-24,0.0,0.0
2018-08-25,0.0,0.0
2018-08-26,0.0,0.0
2018-08-27,,
2018-08-28,,
2018-08-29,,
2018-08-30,,
2018-08-31,,
2018-09-01,774.0,20716.77
2018-09-02,664.0,17360.71
2018-09-03,706.0,17965.21
2018-09-04,644.0,15124.61
2018-09-05,691.0,16779.77
2018-09-06,440.0,10646.5
2018-09-07,782.0,19139.48
2018-09-08,817.0,21437.83
2018-09-09,657.0,17846.34
2018-09-10,918.0,21674.64
2018-09-11,768.0,18102.71
2018-09-12,949.0,24730.46
2018-09-13,748.0,18711.58
2018-09-14,960.0,22904.29
2018-09-15,950.0,24448.32
2018-09-16,680.0,17863.68
2018-09-17,667.0,15960.48
2018-09-18,706.0,16227.31
2018-09-19,752.0,18560.79
2018-09-20,1075.0,22315.21
2018-09-21,900.0,20283.43
2018-09-22,912.0,23070.03
2018-09-23,604.0,15614.07
2018-09-24,639.0,12722.92
2018-09-25,737.0,14032.98
2018-09-26,723.0,14677.98
2018-09-27,652.0,15454.89
2018-09-28,986.0,21941.77
2018-09-29,915.0,20208.24
2018-09-30,712.0,16201.01
2018-10-01,544.0,11901.8
2018-10-02,561.0,13709.0
2018-10-03,608.0,12597.97
2018-10-04,647.0,14582.32
2018-10-05,849.0,20594.75
2018-10-06,929.0,24836.88
2018-10-07,570.0,14435.46
2018-10-08,649.0,15711.2
2018-10-09,565.0,12979.79
2018-10-10,567.0,14032.86
2018-10-11,535.0,12929.25
2018-10-12,852.0,21634.42
2018-10-13,849.0,21646.53
2018-10-14,556.0,15568.21
2018-10-15,520.0,12081.26
2018-10-16,581.0,13311.85
2018-10-17,556.0,13853.7
2018-10-18,635.0,15484.12
2018-10-19,885.0,21285.39
2018-10-20,844.0,21391.16
2018-10-21,529.0,14117.19
2018-10-22,498.0,11137.18
2018-10-23,520.0,12588.89
2018-10-24,759.0,18656.82
2018-10-25,630.0,14531.84
2018-10-26,914.0,22339.29
2018-10-27,753.0,20081.1
2018-10-28,617.0,17743.1
2018-10-29,487.0,11692.11
2018-10-30,580.0,13735.36
2018-10-31,852.0,24084.62
2018-11-01,655.0,17651.65
2018-11-02,711.0,17572.96
2018-11-03,754.0,19038.18
2018-11-04,634.0,16572.22
2018-11-05,536.0,11951.75
2018-11-06,528.0,12987.37
2018-11-07,630.0,16605.86
2018-11-08,564.0,13775.17
2018-11-09,864.0,22770.95
2018-11-10,748.0,20605.17
2018-11-11,562.0,15193.18
2018-11-12,564.0,12958.86
2018-11-13,604.0,15366.69
2018-11-14,676.0,16809.25
2018-11-15,592.0,15625.18
2018-11-16,796.0,21260.55
2018-11-17,867.0,24175.76
2018-11-18,544.0,15321.79
2018-11-19,542.0,11882.93
2018-11-20,637.0,14124.43
2018-11-21,692.0,14630.37
2018-11-22,760.0,17714.99
2018-11-23,979.0,22574.35
2018-11-24,936.0,22888.07
2018-11-25,690.0,17348.42
2018-11-26,489.0,11627.02
2018-11-27,521.0,11630.74
2018-11-28,526.0,12709.32
2018-11-29,645.0,15330.53
2018-11-30,956.0,24371.35
2018-12-01,1123.0,26101.92
2018-12-02,606.0,16261.35
2018-12-03,653.0,15447.43
2018-12-04,676.0,15239.33
2018-12-05,712.0,17949.64
2018-12-06,785.0,16508.98
2018-12-07,1048.0,24389.38
2018-12-08,781.0,19222.73
2018-12-09,630.0,16904.82
2018-12-10,720.0,15469.37
2018-12-11,673.0,17588.31
2018-12-12,880.0,18945.2
2018-12-13,673.0,16118.11
2018-12-14,942.0,23504.3
2018-12-15,936.0,26618.25
2018-12-16,577.0,15939.55
2018-12-17,704.0,16661.11
2018-12-18,853.0,21450.16
2018-12-19,672.0,16132.43
2018-12-20,955.0,22066.7
2018-12-21,1071.0,29089.94
2018-12-22,936.0,25461.45
2018-12-23,715.0,21339.24
2018-12-24,204.0,5756.65
2018-12-25,261.0,6916.98
2018-12-26,533.0,14122.68
2018-12-27,549.0,14115.63
2018-12-28,734.0,18794.88
2018-12-29,700.0,19093.53
2018-12-30,550.0,16329.33
2018-12-31,173.0,4379.79
2019-01-01,602.0,18731.39
2019-01-02,549.0,13676.58
2019-01-03,559.0,14659.57
2019-01-04,763.0,19086.6
2019-01-05,741.0,20656.83
2019-01-06,589.0,17383.61
2019-01-07,508.0,13585.45
2019-01-08,530.0,13768.25
2019-01-09,575.0,14814.42
2019-01-10,648.0,15679.09
2019-01-11,931.0,24684.69
2019-01-12,850.0,24499.49
2019-01-13,706.0,20475.06
2019-01-14,541.0,13776.73
2019-01-15,609.0,15629.89
2019-01-16,647.0,14631.43
2019-01-17,635.0,15239.8
2019-01-18,976.0,25204.89
2019-01-19,902.0,24875.32
2019-01-20,664.0,19446.62
2019-01-21,535.0,12971.09
2019-01-22,623.0,14639.85
2019-01-23,558.0,13366.05
2019-01-24,779.0,19571.51
2019-01-25,863.0,21692.64
2019-01-26,918.0,26724.92
2019-01-27,615.0,15904.2
2019-01-28,651.0,15803.92
2019-01-29,663.0,16295.76
2019-01-30,537.0,13830.8
2019-01-31,565.0,14037.6
2019-02-01,687.0,18894.06
2019-02-02,899.0,24382.36
2019-02-03,698.0,19302.04
2019-02-04,601.0,14340.96
2019-02-05,680.0,16153.89
2019-02-06,671.0,16804.16
2019-02-07,596.0,15513.79
2019-02-08,930.0,24195.51
2019-02-09,847.0,22426.97
2019-02-10,627.0,16678.68
2019-02-11,618.0,14502.79
2019-02-12,626.0,15738.72
2019-02-13,622.0,17115.04
2019-02-14,783.0,19124.01
2019-02-15,983.0,25955.4
2019-02-16,883.0,22387.68
2019-02-17,720.0,19413.11
2019-02-18,685.0,15852.94
2019-02-19,681.0,17633.43
2019-02-20,651.0,15713.82
2019-02-21,787.0,21083.59
2019-02-22,1003.0,25571.4
2019-02-23,815.0,22082.33
2019-02-24,756.0,20389.89
2019-02-25,724.0,15325.25
2019-02-26,777.0,15807.2
2019-02-27,763.0,16291.83
2019-02-28,821.0,17014.98
2019-03-01,1090.0,26433.79
2019-03-02,1024.0,24849.68
2019-03-03,789.0,19050.03
2019-03-04,596.0,14574.46
2019-03-05,633.0,14119.12
2019-03-06,734.0,17701.13
2019-03-07,713.0,16660.39
2019-03-08,959.0,25700.78
2019-03-09,819.0,22278.7
2019-03-10,676.0,16837.11
2019-03-11,714.0,16554.16
2019-03-12,751.0,18245.79
2019-03-13,673.0,15825.83
2019-03-14,685.0,16388.42
2019-03-15,1122.0,27860.66
2019-03-16,1046.0,28562.26
2019-03-17,616.0,17635.36
2019-03-18,653.0,14505.6
2019-03-19,787.0,18235.74
2019-03-20,730.0,16743.54
2019-03-21,711.0,18197.21
2019-03-22,888.0,22661.09
2019-03-23,895.0,22535.76
2019-03-24,755.0,21945.86
2019-03-25,644.0,14627.25
2019-03-26,713.0,16414.82
2019-03-27,650.0,14861.84
2019-03-28,812.0,21451.15
2019-03-29,967.0,24776.58
2019-03-30,850.0,23421.87
2019-03-31,703.0,17766.65
2019-04-01,612.0,13189.33
2019-04-02,715.0,17046.9
2019-04-03,661.0,15834.9
2019-04-04,691.0,17318.84
2019-04-05,940.0,23872.84
2019-04-06,971.0,26035.21
2019-04-07,734.0,21629.93
2019-04-08,611.0,13397.37
2019-04-09,655.0,15151.78
2019-04-10,648.0,15893.16
2019-04-11,705.0,17664.38
2019-04-12,950.0,24128.83
2019-04-13,1003.0,28259.81
2019-04-14,671.0,19714.94
2019-04-15,693.0,16687.54
2019-04-16,693.0,15827.6
2019-04-17,883.0,21313.03
2019-04-18,979.0,21967.11
2019-04-19,829.0,18938.9
2019-04-20,792.0,19949.4
2019-04-21,337.0,8514.79
2019-04-22,584.0,14697.63
2019-04-23,641.0,14844.9
2019-04-24,720.0,18091.04
2019-04-25,700.0,17412.56
2019-04-26,805.0,18806.58
2019-04-27,898.0,20055.95
2019-04-28,642.0,14877.84
2019-04-29,692.0,14782.87
2019-04-30,873.0,19511.26
2019-05-01,690.0,16540.56
2019-05-02,681.0,15341.1
2019-05-03,981.0,21482.79
2019-05-04,923.0,24027.12
2019-05-05,681.0,17692.93
2019-05-06,719.0,15051.38
2019-05-07,682.0,15099.15
2019-05-08,729.0,17834.98
2019-05-09,778.0,18978.49
2019-05-10,919.0,23371.58
2019-05-11,797.0,20779.14
2019-05-12,612.0,16228.96
2019-05-13,628.0,13854.33
2019-05-14,703.0,15799.9
2019-05-15,712.0,17601.82
2019-05-16,990.0,20718.98
2019-05-17,1035.0,25107.51
2019-05-18,881.0,21644.1
2019-05-19,581.0,15073.38
2019-05-20,655.0,15427.31
2019-05-21,749.0,16599.24
2019-05-22,737.0,17575.74
2019-05-23,758.0,18623.09
2019-05-24,1072.0,27068.75
2019-05-25,845.0,21523.48
2019-05-26,651.0,18020.53
2019-05-27,721.0,15099.93
2019-05-28,641.0,16723.89
2019-05-29,827.0,17519.83
2019-05-30,960.0,21130.89
2019-05-31,1053.0,21674.64
2019-06-01,1095.0,22731.51
2019-06-02,949.0,20207.83
2019-06-03,630.0,13882.66
2019-06-04,742.0,16569.57
2019-06-05,835.0,18289.85
2019-06-06,798.0,18207.57
2019-06-07,1109.0,27765.88
2019-06-08,900.0,22623.24
2019-06-09,753.0,18197.03
2019-06-10,671.0,14541.91
2019-06-11,728.0,16692.66
2019-06-12,780.0,17627.53
2019-06-13,734.0,15827.29
2019-06-14,947.0,22398.57
2019-06-15,911.0,23586.05
2019-06-16,691.0,16794.06
2019-06-17,735.0,15392.86
2019-06-18,649.0,14205.95
2019-06-19,742.0,20483.95
2019-06-20,813.0,17268.14
2019-06-21,835.0,19031.06
2019-06-22,797.0,20210.36
2019-06-23,693.0,16493.38
2019-06-24,588.0,14337.84
2019-06-25,629.0,14036.07
2019-06-26,647.0,14545.56
2019-06-27,646.0,13936.51
2019-06-28,682.0,18038.4
2019-06-29,834.0,20811.4
2019-06-30,960.0,21615.98
2019-07-01,812.0,16182.07
2019-07-02,852.0,16606.48
2019-07-03,754.0,14421.67
2019-07-04,749.0,14796.13
2019-07-05,854.0,17925.87
2019-07-06,793.0,19100.11
2019-07-07,650.0,15751.35
2019-07-08,707.0,15020.27
2019-07-09,658.0,15421.97
2019-07-10,840.0,16978.95
2019-07-11,800.0,15732.69
2019-07-12,823.0,17720.94
2019-07-13,953.0,23139.32
2019-07-14,645.0,17179.16
2019-07-15,675.0,15233.49
2019-07-16,617.0,12790.35
2019-07-17,680.0,14365.7
2019-07-18,810.0,15521.59
2019-07-19,829.0,19058.3
2019-07-20,790.0,18266.82
2019-07-21,732.0,16801.04
2019-07-22,710.0,15130.38
2019-07-23,635.0,13619.21
2019-07-24,655.0,12614.13
2019-07-25,736.0,15491.14
2019-07-26,990.0,20153.95
2019-07-27,908.0,21737.88
2019-07-28,733.0,20116.42
2019-07-29,688.0,13929.15
2019-07-30,680.0,13768.06
2019-07-31,757.0,15645.46
2019-08-01,698.0,15665.93
2019-08-02,841.0,18954.9
2019-08-03,754.0,18350.4
2019-08-04,612.0,15036.53
2019-08-05,623.0,14930.7
2019-08-06,616.0,13411.94
2019-08-07,629.0,14775.85
2019-08-08,690.0,15768.11
2019-08-09,708.0,16518.0
2019-08-10,644.0,15602.22
2019-08-11,596.0,14037.5
2019-08-12,560.0,13432.79
2019-08-13,637.0,15611.36
2019-08-14,582.0,13942.66
2019-08-15,328.0,8922.64
2019-08-16,637.0,14442.82
2019-08-17,637.0,15631.08
2019-08-18,649.0,16838.98
2019-08-19,605.0,13793.43
2019-08-20,602.0,14210.2
2019-08-21,640.0,14964.11
2019-08-22,557.0,13634.24
2019-08-23,768.0,17170.05
2019-08-24,742.0,18336.68
2019-08-25,646.0,16429.61
2019-08-26,694.0,15522.69
2019-08-27,785.0,17865.93
2019-08-28,836.0,19122.64
2019-08-29,713.0,16209.87
2019-08-30,969.0,22124.01
2019-08-31,832.0,20684.38
2019-09-01,861.0,20685.13
2019-09-02,763.0,15741.49
2019-09-03,764.0,17569.19
2019-09-04,694.0,15216.02
2019-09-05,705.0,17392.47
2019-09-06,811.0,19280.66
2019-09-07,875.0,22840.46
2019-09-08,814.0,21432.12
2019-09-09,978.0,20144.72
2019-09-10,830.0,18907.67
2019-09-11,839.0,19439.97
2019-09-12,1036.0,23836.71
2019-09-13,1187.0,26971.56
2019-09-14,998.0,24575.9
2019-09-15,680.0,18344.82
2019-09-16,799.0,18096.59
2019-09-17,858.0,18263.14
2019-09-18,795.0,19961.26
2019-09-19,1004.0,23911.06
2019-09-20,1060.0,23726.51
2019-09-21,960.0,25513.46
2019-09-22,775.0,19326.0
2019-09-23,705.0,14764.99
2019-09-24,713.0,15944.51
2019-09-25,778.0,16759.45
2019-09-26,815.0,18685.09
2019-09-27,1205.0,26729.94
2019-09-28,986.0,25240.68
2019-09-29,756.0,20089.49
2019-09-30,669.0,14055.38
2019-10-01,669.0,17268.48
2019-10-02,793.0,17832.89
2019-10-03,876.0,21450.53
2019-10-04,1207.0,27810.15
2019-10-05,925.0,23805.13
2019-10-06,707.0,18642.87
2019-10-07,643.0,14720.32
2019-10-08,680.0,14609.65
2019-10-09,651.0,15139.18
2019-10-10,646.0,14651.46
2019-10-11,1098.0,25820.78
2019-10-12,1012.0,26017.15
2019-10-13,801.0,22738.81
2019-10-14,655.0,13645.57
2019-10-15,739.0,17020.47
2019-10-16,758.0,17410.72
2019-10-17,756.0,16805.72
2019-10-18,1035.0,24363.24
2019-10-19,1050.0,27325.3
2019-10-20,652.0,16740.3
2019-10-21,564.0,12908.72
2019-10-22,598.0,13496.15
2019-10-23,733.0,18622.66
2019-10-24,716.0,17191.98
2019-10-25,1039.0,27302.78
2019-10-26,1076.0,28128.08
2019-10-27,838.0,23049.19
2019-10-28,683.0,15738.37
2019-10-29,684.0,15667.11
2019-10-30,786.0,18857.84
2019-10-31,1004.0,26584.3
2019-11-01,910.0,25711.33
2019-11-02,961.0,24161.34
2019-11-03,799.0,22512.64
2019-11-04,657.0,14352.06
2019-11-05,811.0,18502.38
2019-11-06,714.0,17116.32
2019-11-07,694.0,17596.14
2019-11-08,1139.0,28669.8
2019-11-09,965.0,25473.55
2019-11-10,700.0,18610.3
2019-11-11,667.0,15672.76
2019-11-12,752.0,18819.31
2019-11-13,741.0,17779.76
2019-11-14,697.0,16189.37
2019-11-15,1184.0,29908.38
2019-11-16,955.0,26385.59
2019-11-17,707.0,18851.13
2019-11-18,765.0,16008.91
2019-11-19,750.0,15967.91
2019-11-20,955.0,21373.62
2019-11-21,871.0,19538.0
2019-11-22,1185.0,25898.75
2019-11-23,1078.0,26332.21
2019-11-24,759.0,19564.68
2019-11-25,581.0,15159.67
2019-11-26,727.0,16551.35
2019-11-27,676.0,17302.33
2019-11-28,784.0,19295.36
2019-11-29,1011.0,25767.05
2019-11-30,1038.0,29424.63
2019-12-01,672.0,19320.79
2019-12-02,677.0,15005.52
2019-12-03,708.0,17052.89
2019-12-04,680.0,15908.26
2019-12-05,695.0,17398.37
2019-12-06,1046.0,27170.08
2019-12-07,930.0,26344.56
2019-12-08,703.0,19251.49
2019-12-09,637.0,14453.59
2019-12-10,940.0,18709.52
2019-12-11,767.0,19262.76
2019-12-12,999.0,22242.57
2019-12-13,1146.0,29580.16
2019-12-14,1032.0,28492.99
2019-12-15,724.0,20821.6
2019-12-16,753.0,18087.7
2019-12-17,917.0,19561.93
2019-12-18,848.0,22110.29
2019-12-19,981.0,22040.71
2019-12-20,1229.0,29552.23
2019-12-21,996.0,28883.74
2019-12-22,831.0,22842.77
2019-12-23,840.0,22530.64
2019-12-24,297.0,7191.07
2019-12-25,297.0,6469.57
2019-12-26,656.0,16252.95
2019-12-27,822.0,20154.95
2019-12-28,898.0,22399.63
2019-12-29,684.0,18508.78
2019-12-30,770.0,18834.57
2019-12-31,270.0,6068.52
2020-01-01,810.0,21567.22
2020-01-02,798.0,19655.78
2020-01-03,808.0,21385.88
2020-01-04,802.0,21035.54
2020-01-05,731.0,21519.11
2020-01-06,598.0,18131.07
2020-01-07,638.0,14056.38
2020-01-08,641.0,15772.22
2020-01-09,1078.0,17511.87
2020-01-10,1055.0,25422.32
2020-01-11,1055.0,27539.65
2020-01-12,726.0,18758.38
2020-01-13,661.0,15370.62
2020-01-14,772.0,17291.98
2020-01-15,814.0,21398.96
2020-01-16,803.0,19890.37
2020-01-17,1021.0,26005.82
2020-01-18,947.0,27333.26
2020-01-19,763.0,20791.56
2020-01-20,749.0,17529.72
2020-01-21,749.0,16512.57
2020-01-22,789.0,18634.39
2020-01-23,973.0,24196.32
2020-01-24,1102.0,24578.67
2020-01-25,955.0,26571.26
2020-01-26,795.0,22387.72
2020-01-27,755.0,17255.1
2020-01-28,665.0,14005.24
2020-01-29,886.0,21346.48
2020-01-30,869.0,20793.99
2020-01-31,1213.0,30282.84
2020-02-01,1007.0,26327.03
2020-02-02,838.0,24291.95
2020-02-03,794.0,17090.27
2020-02-04,642.0,15920.52
2020-02-05,785.0,18992.91
2020-02-06,927.0,21678.04
2020-02-07,1130.0,28104.99
2020-02-08,1014.0,27115.45
2020-02-09,828.0,23958.7
2020-02-10,730.0,16881.88
2020-02-11,772.0,18443.72
2020-02-12,828.0,20286.43
2020-02-13,836.0,18461.94
2020-02-14,1247.0,31716.33
2020-02-15,1001.0,27762.45
2020-02-16,776.0,22446.15
2020-02-17,729.0,17083.59
2020-02-18,792.0,18029.54
2020-02-19,764.0,17631.96
2020-02-20,861.0,20788.62
2020-02-21,1102.0,28090.61
2020-02-22,898.0,23381.72
2020-02-23,654.0,17950.95
2020-02-24,341.0,11815.75
2020-02-25,526.0,12458.57
2020-02-26,587.0,14238.15
2020-02-27,714.0,16881.32
2020-02-28,782.0,19644.61
2020-02-29,969.0,25973.53
2020-03-01,809.0,22010.88
2020-03-02,641.0,13285.93
2020-03-03,861.0,18031.17
2020-03-04,790.0,16482.12
2020-03-05,795.0,18016.22
2020-03-06,1023.0,23672.78
2020-03-07,929.0,22620.16
2020-03-08,397.0,7632.89
2020-03-09,246.0,5464.24
2020-03-10,230.0,5395.79
2020-03-11,187.0,4456.95
2020-03-12,0.0,0.0
2020-03-13,0.0,0.0
2020-03-14,0.0,0.0
2020-03-15,0.0,0.0
2020-03-16,0.0,0.0
2020-03-17,0.0,0.0
2020-03-18,0.0,0.0
2020-03-19,0.0,0.0
2020-03-20,0.0,0.0
2020-03-21,0.0,0.0
2020-03-22,0.0,0.0
2020-03-23,0.0,0.0
2020-03-24,0.0,0.0
2020-03-25,0.0,0.0
2020-03-26,0.0,0.0
2020-03-27,0.0,0.0
2020-03-28,0.0,0.0
2020-03-29,0.0,0.0
2020-03-30,0.0,0.0
2020-03-31,0.0,0.0
2020-04-01,0.0,3.12
2020-04-02,0.0,0.0
2020-04-03,0.0,0.0
2020-04-04,0.0,0.0
2020-04-05,0.0,0.0
2020-04-06,0.0,0.0
2020-04-07,0.0,0.0
2020-04-08,0.0,0.0
2020-04-09,0.0,0.0
2020-04-10,0.0,0.0
2020-04-11,0.0,0.0
2020-04-12,0.0,0.0
2020-04-13,0.0,0.0
2020-04-14,0.0,0.0
2020-04-15,0.0,0.0
2020-04-16,0.0,0.0
2020-04-17,0.0,0.0
2020-04-18,0.0,0.0
2020-04-19,0.0,0.0
2020-04-20,0.0,0.0
2020-04-21,0.0,0.0
2020-04-22,0.0,0.0
2020-04-23,0.0,0.0
2020-04-24,0.0,0.0
2020-04-25,0.0,0.0
2020-04-26,0.0,0.0
2020-04-27,0.0,0.0
2020-04-28,0.0,0.0
2020-04-29,0.0,0.0
2020-04-30,0.0,0.0
2020-05-01,0.0,0.0
2020-05-02,0.0,0.0
2020-05-03,0.0,0.0
2020-05-04,231.0,15179.55
2020-05-05,335.0,19537.19
2020-05-06,231.0,17432.66
2020-05-07,284.0,15029.7
2020-05-08,290.0,16708.04
2020-05-09,336.0,17263.21
2020-05-10,255.0,13971.24
2020-05-11,272.0,13509.35
2020-05-12,278.0,14041.06
2020-05-13,278.0,12769.44
2020-05-14,269.0,11866.48
2020-05-15,286.0,15381.79
2020-05-16,337.0,18264.98
2020-05-17,317.0,15127.07
2020-05-18,302.0,13916.51
2020-05-19,287.0,13465.98
2020-05-20,305.0,14059.91
2020-05-21,291.0,13515.96
2020-05-22,324.0,15429.84
2020-05-23,315.0,14592.4
2020-05-24,345.0,16146.66
2020-05-25,301.0,10995.94
2020-05-26,330.0,12720.46
2020-05-27,348.0,13191.58
2020-05-28,352.0,14680.04
2020-05-29,465.0,20371.51
2020-05-30,456.0,17941.15
2020-05-31,442.0,17167.89
2020-06-01,382.0,12870.56
2020-06-02,409.0,16122.01
2020-06-03,417.0,14235.62
2020-06-04,368.0,13179.91
2020-06-05,522.0,19694.38
2020-06-06,520.0,18268.26
2020-06-07,467.0,17560.08
